,Solar,startTime,endTime,totalRenewable,total,percentRenewable
13858,1179.0,202107311000,202107311100,1179.0,7502.0,16
13859,1216.0,202107311100,202107311200,1216.0,7445.0,16
13860,1182.0,202107311200,202107311300,1182.0,7291.0,16
13861,1016.0,202107311300,202107311400,1016.0,7187.0,14
13862,802.0,202107311400,202107311500,802.0,7004.0,11
13863,532.0,202107311500,202107311600,532.0,6674.0,8
13864,279.0,202107311600,202107311700,279.0,6541.0,4
13865,99.0,202107311700,202107311800,99.0,6578.0,2
13866,13.0,202107311800,202107311900,13.0,6569.0,0
13867,0.0,202107311900,202107312000,0.0,6543.0,0
13868,0.0,202107312000,202107312100,0.0,6488.0,0
13869,0.0,202107312100,202107312200,0.0,6212.0,0
13870,0.0,202107312200,202107312300,0.0,6188.0,0
13871,0.0,202107312300,202108010000,0.0,5378.0,0
13872,0.0,202108010000,202108010100,0.0,5391.0,0
13873,0.0,202108010100,202108010200,0.0,5353.0,0
13874,0.0,202108010200,202108010300,0.0,5276.0,0
13875,3.0,202108010300,202108010400,3.0,5251.0,0
13876,27.0,202108010400,202108010500,27.0,5707.0,0
13877,80.0,202108010500,202108010600,80.0,6234.0,1
13878,154.0,202108010600,202108010700,154.0,6317.0,2
13879,193.0,202108010700,202108010800,193.0,6345.0,3
13880,274.0,202108010800,202108010900,274.0,6365.0,4
13881,342.0,202108010900,202108011000,342.0,6529.0,5
13882,384.0,202108011000,202108011100,384.0,6602.0,6
13883,446.0,202108011100,202108011200,446.0,6478.0,7
13884,755.0,202108011200,202108011300,755.0,6785.0,11
13885,489.0,202108011300,202108011400,489.0,6517.0,8
13886,373.0,202108011400,202108011500,373.0,6417.0,6
13887,252.0,202108011500,202108011600,252.0,6399.0,4
13888,119.0,202108011600,202108011700,119.0,6400.0,2
13889,48.0,202108011700,202108011800,48.0,6463.0,1
13890,8.0,202108011800,202108011900,8.0,6378.0,0
13891,0.0,202108011900,202108012000,0.0,6426.0,0
13892,0.0,202108012000,202108012100,0.0,6453.0,0
13893,0.0,202108012100,202108012200,0.0,6392.0,0
13894,0.0,202108012200,202108012300,0.0,6361.0,0
13895,0.0,202108012300,202108020000,0.0,6360.0,0
13896,0.0,202108020000,202108020100,0.0,5767.0,0
13897,0.0,202108020100,202108020200,0.0,5382.0,0
13898,0.0,202108020200,202108020300,0.0,5448.0,0
13899,3.0,202108020300,202108020400,3.0,6577.0,0
13900,58.0,202108020400,202108020500,58.0,6942.0,1
13901,199.0,202108020500,202108020600,199.0,7290.0,3
13902,433.0,202108020600,202108020700,433.0,7700.0,6
13903,708.0,202108020700,202108020800,708.0,7694.0,9
13904,883.0,202108020800,202108020900,883.0,7849.0,11
13905,970.0,202108020900,202108021000,970.0,7894.0,12
13906,932.0,202108021000,202108021100,932.0,7719.0,12
13907,943.0,202108021100,202108021200,943.0,7639.0,12
13908,948.0,202108021200,202108021300,948.0,7609.0,12
13909,877.0,202108021300,202108021400,877.0,7587.0,12
13910,667.0,202108021400,202108021500,667.0,7439.0,9
13911,454.0,202108021500,202108021600,454.0,7291.0,6
13912,245.0,202108021600,202108021700,245.0,7344.0,3
13913,74.0,202108021700,202108021800,74.0,7363.0,1
13914,7.0,202108021800,202108021900,7.0,7355.0,0
13915,0.0,202108021900,202108022000,0.0,7362.0,0
13916,0.0,202108022000,202108022100,0.0,7244.0,0
13917,0.0,202108022100,202108022200,0.0,6946.0,0
13918,0.0,202108022200,202108022300,0.0,6947.0,0
13919,0.0,202108022300,202108030000,0.0,6909.0,0
13920,0.0,202108030000,202108030100,0.0,6787.0,0
13921,0.0,202108030100,202108030200,0.0,6414.0,0
13922,0.0,202108030200,202108030300,0.0,6084.0,0
13923,2.0,202108030300,202108030400,2.0,7008.0,0
13924,68.0,202108030400,202108030500,68.0,7267.0,1
13925,279.0,202108030500,202108030600,279.0,8433.0,3
13926,593.0,202108030600,202108030700,593.0,8601.0,7
13927,913.0,202108030700,202108030800,913.0,8381.0,11
13928,1136.0,202108030800,202108030900,1136.0,8402.0,14
13929,1232.0,202108030900,202108031000,1232.0,8417.0,15
13930,1256.0,202108031000,202108031100,1256.0,8430.0,15
13931,1188.0,202108031100,202108031200,1188.0,8370.0,14
13932,1012.0,202108031200,202108031300,1012.0,8180.0,12
13933,847.0,202108031300,202108031400,847.0,8010.0,11
13934,637.0,202108031400,202108031500,637.0,7843.0,8
13935,407.0,202108031500,202108031600,407.0,7748.0,5
13936,217.0,202108031600,202108031700,217.0,8106.0,3
13937,74.0,202108031700,202108031800,74.0,8209.0,1
13938,12.0,202108031800,202108031900,12.0,8064.0,0
13939,0.0,202108031900,202108032000,0.0,7727.0,0
13940,0.0,202108032000,202108032100,0.0,7416.0,0
13941,0.0,202108032100,202108032200,0.0,7184.0,0
13942,0.0,202108032200,202108032300,0.0,6568.0,0
13943,0.0,202108032300,202108040000,0.0,6514.0,0
13944,0.0,202108040000,202108040100,0.0,6120.0,0
13945,0.0,202108040100,202108040200,0.0,5847.0,0
13946,0.0,202108040200,202108040300,0.0,5858.0,0
13947,5.0,202108040300,202108040400,5.0,6605.0,0
13948,23.0,202108040400,202108040500,23.0,7258.0,0
13949,87.0,202108040500,202108040600,87.0,7746.0,1
13950,220.0,202108040600,202108040700,220.0,8014.0,3
13951,439.0,202108040700,202108040800,439.0,7953.0,6
13952,614.0,202108040800,202108040900,614.0,7992.0,8
13953,727.0,202108040900,202108041000,727.0,7847.0,9
13954,766.0,202108041000,202108041100,766.0,7866.0,10
13955,886.0,202108041100,202108041200,886.0,7962.0,11
13956,832.0,202108041200,202108041300,832.0,7945.0,10
13957,785.0,202108041300,202108041400,785.0,7897.0,10
13958,611.0,202108041400,202108041500,611.0,7714.0,8
13959,375.0,202108041500,202108041600,375.0,7537.0,5
13960,155.0,202108041600,202108041700,155.0,7604.0,2
13961,45.0,202108041700,202108041800,45.0,8194.0,1
13962,8.0,202108041800,202108041900,8.0,8107.0,0
13963,0.0,202108041900,202108042000,0.0,7692.0,0
13964,0.0,202108042000,202108042100,0.0,7286.0,0
13965,0.0,202108042100,202108042200,0.0,7157.0,0
13966,0.0,202108042200,202108042300,0.0,6766.0,0
13967,0.0,202108042300,202108050000,0.0,6571.0,0
13968,0.0,202108050000,202108050100,0.0,6230.0,0
13969,0.0,202108050100,202108050200,0.0,5617.0,0
13970,0.0,202108050200,202108050300,0.0,5690.0,0
13971,2.0,202108050300,202108050400,2.0,6482.0,0
13972,11.0,202108050400,202108050500,11.0,6969.0,0
13973,30.0,202108050500,202108050600,30.0,7856.0,0
13974,73.0,202108050600,202108050700,73.0,8085.0,1
13975,152.0,202108050700,202108050800,152.0,7917.0,2
13976,217.0,202108050800,202108050900,217.0,7769.0,3
13977,267.0,202108050900,202108051000,267.0,7566.0,4
13978,346.0,202108051000,202108051100,346.0,7416.0,5
13979,358.0,202108051100,202108051200,358.0,7300.0,5
13980,321.0,202108051200,202108051300,321.0,7222.0,4
13981,304.0,202108051300,202108051400,304.0,7196.0,4
13982,259.0,202108051400,202108051500,259.0,7179.0,4
13983,190.0,202108051500,202108051600,190.0,7131.0,3
13984,126.0,202108051600,202108051700,126.0,7647.0,2
13985,52.0,202108051700,202108051800,52.0,7735.0,1
13986,12.0,202108051800,202108051900,12.0,7700.0,0
13987,0.0,202108051900,202108052000,0.0,7098.0,0
13988,0.0,202108052000,202108052100,0.0,7015.0,0
13989,0.0,202108052100,202108052200,0.0,6712.0,0
13990,0.0,202108052200,202108052300,0.0,6612.0,0
13991,0.0,202108052300,202108060000,0.0,6430.0,0
13992,0.0,202108060000,202108060100,0.0,5894.0,0
13993,0.0,202108060100,202108060200,0.0,5376.0,0
13994,0.0,202108060200,202108060300,0.0,5879.0,0
13995,3.0,202108060300,202108060400,3.0,6497.0,0
13996,50.0,202108060400,202108060500,50.0,6899.0,1
13997,202.0,202108060500,202108060600,202.0,7759.0,3
13998,460.0,202108060600,202108060700,460.0,8254.0,6
13999,705.0,202108060700,202108060800,705.0,7722.0,9
14000,898.0,202108060800,202108060900,898.0,7681.0,12
14001,1024.0,202108060900,202108061000,1024.0,7714.0,13
14002,1056.0,202108061000,202108061100,1056.0,7565.0,14
14003,1012.0,202108061100,202108061200,1012.0,6949.0,15
14004,826.0,202108061200,202108061300,826.0,6771.0,12
14005,668.0,202108061300,202108061400,668.0,6427.0,10
14006,576.0,202108061400,202108061500,576.0,6331.0,9
14007,421.0,202108061500,202108061600,421.0,7084.0,6
14008,207.0,202108061600,202108061700,207.0,7047.0,3
14009,57.0,202108061700,202108061800,57.0,6951.0,1
14010,6.0,202108061800,202108061900,6.0,6994.0,0
14011,0.0,202108061900,202108062000,0.0,7003.0,0
14012,0.0,202108062000,202108062100,0.0,6789.0,0
14013,0.0,202108062100,202108062200,0.0,6676.0,0
14014,0.0,202108062200,202108062300,0.0,6095.0,0
14015,0.0,202108062300,202108070000,0.0,5756.0,0
14016,0.0,202108070000,202108070100,0.0,5790.0,0
14017,0.0,202108070100,202108070200,0.0,5421.0,0
14018,0.0,202108070200,202108070300,0.0,5803.0,0
14019,4.0,202108070300,202108070400,4.0,5772.0,0
14020,67.0,202108070400,202108070500,67.0,5928.0,1
14021,260.0,202108070500,202108070600,260.0,6197.0,4
14022,563.0,202108070600,202108070700,563.0,6532.0,9
14023,868.0,202108070700,202108070800,868.0,6793.0,13
14024,1140.0,202108070800,202108070900,1140.0,6634.0,17
14025,1282.0,202108070900,202108071000,1282.0,6029.0,21
14026,1315.0,202108071000,202108071100,1315.0,6084.0,22
14027,1235.0,202108071100,202108071200,1235.0,5976.0,21
14028,1153.0,202108071200,202108071300,1153.0,5921.0,19
14029,1020.0,202108071300,202108071400,1020.0,5789.0,18
14030,792.0,202108071400,202108071500,792.0,6405.0,12
14031,481.0,202108071500,202108071600,481.0,6420.0,7
14032,201.0,202108071600,202108071700,201.0,6689.0,3
14033,52.0,202108071700,202108071800,52.0,6796.0,1
14034,7.0,202108071800,202108071900,7.0,6345.0,0
14035,0.0,202108071900,202108072000,0.0,6141.0,0
14036,0.0,202108072000,202108072100,0.0,6120.0,0
14037,0.0,202108072100,202108072200,0.0,5973.0,0
14038,0.0,202108072200,202108072300,0.0,5562.0,0
14039,0.0,202108072300,202108080000,0.0,5505.0,0
14040,0.0,202108080000,202108080100,0.0,4958.0,0
14041,0.0,202108080100,202108080200,0.0,4542.0,0
14042,0.0,202108080200,202108080300,0.0,4419.0,0
14043,4.0,202108080300,202108080400,4.0,4422.0,0
14044,32.0,202108080400,202108080500,32.0,4583.0,1
14045,134.0,202108080500,202108080600,134.0,4759.0,3
14046,343.0,202108080600,202108080700,343.0,5381.0,6
14047,592.0,202108080700,202108080800,592.0,6125.0,10
14048,802.0,202108080800,202108080900,802.0,6326.0,13
14049,943.0,202108080900,202108081000,943.0,6466.0,15
14050,1027.0,202108081000,202108081100,1027.0,6582.0,16
14051,1126.0,202108081100,202108081200,1126.0,6693.0,17
14052,1059.0,202108081200,202108081300,1059.0,6568.0,16
14053,699.0,202108081300,202108081400,699.0,6209.0,11
14054,494.0,202108081400,202108081500,494.0,6001.0,8
14055,271.0,202108081500,202108081600,271.0,5774.0,5
14056,85.0,202108081600,202108081700,85.0,5626.0,2
14057,29.0,202108081700,202108081800,29.0,5904.0,0
14058,5.0,202108081800,202108081900,5.0,6048.0,0
14059,0.0,202108081900,202108082000,0.0,6034.0,0
14060,0.0,202108082000,202108082100,0.0,6045.0,0
14061,0.0,202108082100,202108082200,0.0,5718.0,0
14062,0.0,202108082200,202108082300,0.0,4667.0,0
14063,0.0,202108082300,202108090000,0.0,4668.0,0
14064,0.0,202108090000,202108090100,0.0,4668.0,0
14065,0.0,202108090100,202108090200,0.0,4610.0,0
14066,0.0,202108090200,202108090300,0.0,4618.0,0
14067,3.0,202108090300,202108090400,3.0,5836.0,0
14068,61.0,202108090400,202108090500,61.0,6162.0,1
14069,242.0,202108090500,202108090600,242.0,6671.0,4
14070,529.0,202108090600,202108090700,529.0,7165.0,7
14071,839.0,202108090700,202108090800,839.0,7333.0,11
14072,1077.0,202108090800,202108090900,1077.0,7440.0,14
14073,1235.0,202108090900,202108091000,1235.0,7566.0,16
14074,1291.0,202108091000,202108091100,1291.0,7609.0,17
14075,1268.0,202108091100,202108091200,1268.0,7546.0,17
14076,1200.0,202108091200,202108091300,1200.0,7320.0,16
14077,1041.0,202108091300,202108091400,1041.0,7309.0,14
14078,832.0,202108091400,202108091500,832.0,7096.0,12
14079,563.0,202108091500,202108091600,563.0,6908.0,8
14080,260.0,202108091600,202108091700,260.0,6776.0,4
14081,74.0,202108091700,202108091800,74.0,6794.0,1
14082,9.0,202108091800,202108091900,9.0,6731.0,0
14083,0.0,202108091900,202108092000,0.0,6701.0,0
14084,0.0,202108092000,202108092100,0.0,6666.0,0
14085,0.0,202108092100,202108092200,0.0,6453.0,0
14086,0.0,202108092200,202108092300,0.0,6344.0,0
14087,0.0,202108092300,202108100000,0.0,5234.0,0
14088,0.0,202108100000,202108100100,0.0,5268.0,0
14089,0.0,202108100100,202108100200,0.0,5185.0,0
14090,0.0,202108100200,202108100300,0.0,5270.0,0
14091,3.0,202108100300,202108100400,3.0,5891.0,0
14092,60.0,202108100400,202108100500,60.0,6530.0,1
14093,245.0,202108100500,202108100600,245.0,7264.0,3
14094,551.0,202108100600,202108100700,551.0,7781.0,7
14095,883.0,202108100700,202108100800,883.0,7794.0,11
14096,1136.0,202108100800,202108100900,1136.0,7515.0,15
14097,1256.0,202108100900,202108101000,1256.0,7640.0,16
14098,1252.0,202108101000,202108101100,1252.0,7614.0,16
14099,1226.0,202108101100,202108101200,1226.0,7484.0,16
14100,1160.0,202108101200,202108101300,1160.0,7327.0,16
14101,1000.0,202108101300,202108101400,1000.0,7331.0,14
14102,786.0,202108101400,202108101500,786.0,7134.0,11
14103,471.0,202108101500,202108101600,471.0,6921.0,7
14104,222.0,202108101600,202108101700,222.0,6968.0,3
14105,68.0,202108101700,202108101800,68.0,7381.0,1
14106,6.0,202108101800,202108101900,6.0,7516.0,0
14107,0.0,202108101900,202108102000,0.0,7382.0,0
14108,0.0,202108102000,202108102100,0.0,7189.0,0
14109,0.0,202108102100,202108102200,0.0,6577.0,0
14110,0.0,202108102200,202108102300,0.0,6718.0,0
14111,0.0,202108102300,202108110000,0.0,6313.0,0
14112,0.0,202108110000,202108110100,0.0,5646.0,0
14113,0.0,202108110100,202108110200,0.0,5672.0,0
14114,0.0,202108110200,202108110300,0.0,5697.0,0
14115,2.0,202108110300,202108110400,2.0,5872.0,0
14116,52.0,202108110400,202108110500,52.0,7100.0,1
14117,216.0,202108110500,202108110600,216.0,8101.0,3
14118,515.0,202108110600,202108110700,515.0,8284.0,6
14119,811.0,202108110700,202108110800,811.0,8203.0,10
14120,1065.0,202108110800,202108110900,1065.0,8290.0,13
14121,1204.0,202108110900,202108111000,1204.0,8165.0,15
14122,1320.0,202108111000,202108111100,1320.0,8219.0,16
14123,1311.0,202108111100,202108111200,1311.0,7755.0,17
14124,1091.0,202108111200,202108111300,1091.0,6917.0,16
14125,891.0,202108111300,202108111400,891.0,7057.0,13
14126,740.0,202108111400,202108111500,740.0,7722.0,10
14127,490.0,202108111500,202108111600,490.0,7571.0,6
14128,219.0,202108111600,202108111700,219.0,7491.0,3
14129,64.0,202108111700,202108111800,64.0,7859.0,1
14130,5.0,202108111800,202108111900,5.0,8044.0,0
14131,0.0,202108111900,202108112000,0.0,7860.0,0
14132,0.0,202108112000,202108112100,0.0,7471.0,0
14133,0.0,202108112100,202108112200,0.0,7333.0,0
14134,0.0,202108112200,202108112300,0.0,7242.0,0
14135,0.0,202108112300,202108120000,0.0,7213.0,0
14136,0.0,202108120000,202108120100,0.0,6461.0,0
14137,0.0,202108120100,202108120200,0.0,6042.0,0
14138,0.0,202108120200,202108120300,0.0,6021.0,0
14139,1.0,202108120300,202108120400,1.0,7194.0,0
14140,49.0,202108120400,202108120500,49.0,7523.0,1
14141,225.0,202108120500,202108120600,225.0,8278.0,3
14142,545.0,202108120600,202108120700,545.0,8540.0,6
14143,920.0,202108120700,202108120800,920.0,8418.0,11
14144,1193.0,202108120800,202108120900,1193.0,8445.0,14
14145,1326.0,202108120900,202108121000,1326.0,8494.0,16
14146,1346.0,202108121000,202108121100,1346.0,8544.0,16
14147,1286.0,202108121100,202108121200,1286.0,8451.0,15
14148,1150.0,202108121200,202108121300,1150.0,8340.0,14
14149,961.0,202108121300,202108121400,961.0,8181.0,12
14150,764.0,202108121400,202108121500,764.0,7993.0,10
14151,513.0,202108121500,202108121600,513.0,7864.0,7
14152,239.0,202108121600,202108121700,239.0,8217.0,3
14153,67.0,202108121700,202108121800,67.0,8439.0,1
14154,9.0,202108121800,202108121900,9.0,8334.0,0
14155,0.0,202108121900,202108122000,0.0,8322.0,0
14156,0.0,202108122000,202108122100,0.0,7963.0,0
14157,0.0,202108122100,202108122200,0.0,7564.0,0
14158,0.0,202108122200,202108122300,0.0,6939.0,0
14159,0.0,202108122300,202108130000,0.0,6834.0,0
14160,0.0,202108130000,202108130100,0.0,6340.0,0
14161,0.0,202108130100,202108130200,0.0,5945.0,0
14162,0.0,202108130200,202108130300,0.0,5709.0,0
14163,2.0,202108130300,202108130400,2.0,6608.0,0
14164,51.0,202108130400,202108130500,51.0,7473.0,1
14165,212.0,202108130500,202108130600,212.0,8127.0,3
14166,528.0,202108130600,202108130700,528.0,8402.0,6
14167,913.0,202108130700,202108130800,913.0,8267.0,11
14168,1199.0,202108130800,202108130900,1199.0,8091.0,15
14169,1367.0,202108130900,202108131000,1367.0,8027.0,17
14170,1385.0,202108131000,202108131100,1385.0,8000.0,17
14171,1317.0,202108131100,202108131200,1317.0,7677.0,17
14172,1205.0,202108131200,202108131300,1205.0,7200.0,17
14173,1033.0,202108131300,202108131400,1033.0,7002.0,15
14174,770.0,202108131400,202108131500,770.0,7031.0,11
14175,475.0,202108131500,202108131600,475.0,7091.0,7
14176,217.0,202108131600,202108131700,217.0,6986.0,3
14177,61.0,202108131700,202108131800,61.0,7533.0,1
14178,7.0,202108131800,202108131900,7.0,7510.0,0
14179,0.0,202108131900,202108132000,0.0,7659.0,0
14180,0.0,202108132000,202108132100,0.0,6986.0,0
14181,0.0,202108132100,202108132200,0.0,6770.0,0
14182,0.0,202108132200,202108132300,0.0,6396.0,0
14183,0.0,202108132300,202108140000,0.0,6278.0,0
14184,0.0,202108140000,202108140100,0.0,6264.0,0
14185,0.0,202108140100,202108140200,0.0,6274.0,0
14186,0.0,202108140200,202108140300,0.0,6212.0,0
14187,1.0,202108140300,202108140400,1.0,6193.0,0
14188,46.0,202108140400,202108140500,46.0,6388.0,1
14189,223.0,202108140500,202108140600,223.0,6559.0,3
14190,547.0,202108140600,202108140700,547.0,6904.0,8
14191,922.0,202108140700,202108140800,922.0,7239.0,13
14192,1196.0,202108140800,202108140900,1196.0,7463.0,16
14193,1325.0,202108140900,202108141000,1325.0,7214.0,18
14194,1338.0,202108141000,202108141100,1338.0,7212.0,19
14195,1293.0,202108141100,202108141200,1293.0,7236.0,18
14196,1261.0,202108141200,202108141300,1261.0,7229.0,17
14197,1172.0,202108141300,202108141400,1172.0,7007.0,17
14198,919.0,202108141400,202108141500,919.0,6827.0,13
14199,557.0,202108141500,202108141600,557.0,6799.0,8
14200,249.0,202108141600,202108141700,249.0,6894.0,4
14201,60.0,202108141700,202108141800,60.0,7103.0,1
14202,2.0,202108141800,202108141900,2.0,7124.0,0
14203,0.0,202108141900,202108142000,0.0,7174.0,0
14204,0.0,202108142000,202108142100,0.0,7113.0,0
14205,0.0,202108142100,202108142200,0.0,6910.0,0
14206,0.0,202108142200,202108142300,0.0,6126.0,0
14207,0.0,202108142300,202108150000,0.0,5981.0,0
14208,0.0,202108150000,202108150100,0.0,5971.0,0
14209,0.0,202108150100,202108150200,0.0,5959.0,0
14210,0.0,202108150200,202108150300,0.0,5934.0,0
14211,1.0,202108150300,202108150400,1.0,5937.0,0
14212,45.0,202108150400,202108150500,45.0,6039.0,1
14213,235.0,202108150500,202108150600,235.0,6311.0,4
14214,578.0,202108150600,202108150700,578.0,6648.0,9
14215,938.0,202108150700,202108150800,938.0,7002.0,13
14216,1222.0,202108150800,202108150900,1222.0,6562.0,19
14217,1369.0,202108150900,202108151000,1369.0,6408.0,21
14218,1380.0,202108151000,202108151100,1380.0,6301.0,22
14219,1306.0,202108151100,202108151200,1306.0,6186.0,21
14220,1189.0,202108151200,202108151300,1189.0,6075.0,20
14221,1090.0,202108151300,202108151400,1090.0,6000.0,18
14222,841.0,202108151400,202108151500,841.0,6479.0,13
14223,524.0,202108151500,202108151600,524.0,6545.0,8
14224,231.0,202108151600,202108151700,231.0,6741.0,3
14225,57.0,202108151700,202108151800,57.0,6801.0,1
14226,5.0,202108151800,202108151900,5.0,6820.0,0
14227,0.0,202108151900,202108152000,0.0,6812.0,0
14228,0.0,202108152000,202108152100,0.0,6799.0,0
14229,0.0,202108152100,202108152200,0.0,6369.0,0
14230,0.0,202108152200,202108152300,0.0,5711.0,0
14231,0.0,202108152300,202108160000,0.0,5706.0,0
14232,0.0,202108160000,202108160100,0.0,5665.0,0
14233,0.0,202108160100,202108160200,0.0,5662.0,0
14234,0.0,202108160200,202108160300,0.0,5768.0,0
14235,3.0,202108160300,202108160400,3.0,5853.0,0
14236,41.0,202108160400,202108160500,41.0,6543.0,1
14237,192.0,202108160500,202108160600,192.0,6779.0,3
14238,457.0,202108160600,202108160700,457.0,7189.0,6
14239,784.0,202108160700,202108160800,784.0,7536.0,10
14240,981.0,202108160800,202108160900,981.0,7767.0,13
14241,1060.0,202108160900,202108161000,1060.0,7884.0,13
14242,1045.0,202108161000,202108161100,1045.0,7895.0,13
14243,968.0,202108161100,202108161200,968.0,7789.0,12
14244,932.0,202108161200,202108161300,932.0,7759.0,12
14245,698.0,202108161300,202108161400,698.0,7551.0,9
14246,474.0,202108161400,202108161500,474.0,7360.0,6
14247,259.0,202108161500,202108161600,259.0,7181.0,4
14248,114.0,202108161600,202108161700,114.0,7020.0,2
14249,36.0,202108161700,202108161800,36.0,6947.0,1
14250,6.0,202108161800,202108161900,6.0,6800.0,0
14251,0.0,202108161900,202108162000,0.0,6800.0,0
14252,0.0,202108162000,202108162100,0.0,6726.0,0
14253,0.0,202108162100,202108162200,0.0,6481.0,0
14254,0.0,202108162200,202108162300,0.0,5100.0,0
14255,0.0,202108162300,202108170000,0.0,5052.0,0
14256,0.0,202108170000,202108170100,0.0,4947.0,0
14257,0.0,202108170100,202108170200,0.0,4916.0,0
14258,0.0,202108170200,202108170300,0.0,4929.0,0
14259,1.0,202108170300,202108170400,1.0,5041.0,0
14260,23.0,202108170400,202108170500,23.0,6289.0,0
14261,114.0,202108170500,202108170600,114.0,6813.0,2
14262,298.0,202108170600,202108170700,298.0,7088.0,4
14263,504.0,202108170700,202108170800,504.0,7053.0,7
14264,678.0,202108170800,202108170900,678.0,7182.0,9
14265,795.0,202108170900,202108171000,795.0,7332.0,11
14266,850.0,202108171000,202108171100,850.0,7265.0,12
14267,783.0,202108171100,202108171200,783.0,7145.0,11
14268,814.0,202108171200,202108171300,814.0,7132.0,11
14269,779.0,202108171300,202108171400,779.0,7101.0,11
14270,559.0,202108171400,202108171500,559.0,6900.0,8
14271,320.0,202108171500,202108171600,320.0,6803.0,5
14272,122.0,202108171600,202108171700,122.0,6593.0,2
14273,32.0,202108171700,202108171800,32.0,6903.0,0
14274,6.0,202108171800,202108171900,6.0,6697.0,0
14275,0.0,202108171900,202108172000,0.0,6521.0,0
14276,0.0,202108172000,202108172100,0.0,6274.0,0
14277,0.0,202108172100,202108172200,0.0,6153.0,0
14278,0.0,202108172200,202108172300,0.0,6047.0,0
14279,0.0,202108172300,202108180000,0.0,5731.0,0
14280,0.0,202108180000,202108180100,0.0,5138.0,0
14281,0.0,202108180100,202108180200,0.0,5149.0,0
14282,0.0,202108180200,202108180300,0.0,5150.0,0
14283,1.0,202108180300,202108180400,1.0,6136.0,0
14284,26.0,202108180400,202108180500,26.0,6354.0,0
14285,139.0,202108180500,202108180600,139.0,7081.0,2
14286,371.0,202108180600,202108180700,371.0,7465.0,5
14287,595.0,202108180700,202108180800,595.0,7362.0,8
14288,741.0,202108180800,202108180900,741.0,7440.0,10
14289,826.0,202108180900,202108181000,826.0,7540.0,11
14290,822.0,202108181000,202108181100,822.0,7088.0,12
14291,699.0,202108181100,202108181200,699.0,6918.0,10
14292,677.0,202108181200,202108181300,677.0,6654.0,10
14293,725.0,202108181300,202108181400,725.0,6845.0,11
14294,535.0,202108181400,202108181500,535.0,6724.0,8
14295,308.0,202108181500,202108181600,308.0,6626.0,5
14296,129.0,202108181600,202108181700,129.0,6539.0,2
14297,35.0,202108181700,202108181800,35.0,6808.0,1
14298,3.0,202108181800,202108181900,3.0,6697.0,0
14299,0.0,202108181900,202108182000,0.0,6418.0,0
14300,0.0,202108182000,202108182100,0.0,6302.0,0
14301,0.0,202108182100,202108182200,0.0,6214.0,0
14302,0.0,202108182200,202108182300,0.0,5108.0,0
14303,0.0,202108182300,202108190000,0.0,4917.0,0
14304,0.0,202108190000,202108190100,0.0,4842.0,0
14305,0.0,202108190100,202108190200,0.0,4818.0,0
14306,0.0,202108190200,202108190300,0.0,4830.0,0
14307,1.0,202108190300,202108190400,1.0,5426.0,0
14308,29.0,202108190400,202108190500,29.0,6030.0,0
14309,131.0,202108190500,202108190600,131.0,6315.0,2
14310,346.0,202108190600,202108190700,346.0,6759.0,5
14311,545.0,202108190700,202108190800,545.0,6960.0,8
14312,666.0,202108190800,202108190900,666.0,6995.0,10
14313,758.0,202108190900,202108191000,758.0,7079.0,11
14314,749.0,202108191000,202108191100,749.0,7080.0,11
14315,779.0,202108191100,202108191200,779.0,7050.0,11
14316,691.0,202108191200,202108191300,691.0,6938.0,10
14317,543.0,202108191300,202108191400,543.0,6780.0,8
14318,382.0,202108191400,202108191500,382.0,6640.0,6
14319,244.0,202108191500,202108191600,244.0,6532.0,4
14320,101.0,202108191600,202108191700,101.0,6819.0,1
14321,26.0,202108191700,202108191800,26.0,7031.0,0
14322,4.0,202108191800,202108191900,4.0,7141.0,0
14323,0.0,202108191900,202108192000,0.0,6940.0,0
14324,0.0,202108192000,202108192100,0.0,6546.0,0
14325,0.0,202108192100,202108192200,0.0,6304.0,0
14326,0.0,202108192200,202108192300,0.0,6566.0,0
14327,0.0,202108192300,202108200000,0.0,6214.0,0
14328,0.0,202108200000,202108200100,0.0,5651.0,0
14329,0.0,202108200100,202108200200,0.0,5590.0,0
14330,0.0,202108200200,202108200300,0.0,5593.0,0
14331,2.0,202108200300,202108200400,2.0,6491.0,0
14332,21.0,202108200400,202108200500,21.0,7003.0,0
14333,109.0,202108200500,202108200600,109.0,8078.0,1
14334,300.0,202108200600,202108200700,300.0,8666.0,3
14335,510.0,202108200700,202108200800,510.0,8374.0,6
14336,670.0,202108200800,202108200900,670.0,8264.0,8
14337,802.0,202108200900,202108201000,802.0,8380.0,10
14338,813.0,202108201000,202108201100,813.0,8387.0,10
14339,710.0,202108201100,202108201200,710.0,7772.0,9
14340,653.0,202108201200,202108201300,653.0,7656.0,9
14341,555.0,202108201300,202108201400,555.0,7544.0,7
14342,460.0,202108201400,202108201500,460.0,7503.0,6
14343,286.0,202108201500,202108201600,286.0,7470.0,4
14344,117.0,202108201600,202108201700,117.0,7859.0,1
14345,37.0,202108201700,202108201800,37.0,8161.0,0
14346,3.0,202108201800,202108201900,3.0,8134.0,0
14347,0.0,202108201900,202108202000,0.0,8121.0,0
14348,0.0,202108202000,202108202100,0.0,7737.0,0
14349,0.0,202108202100,202108202200,0.0,6991.0,0
14350,0.0,202108202200,202108202300,0.0,6266.0,0
14351,0.0,202108202300,202108210000,0.0,5954.0,0
