,Wind Onshore,startTime,totalRenewable,total,percentRenewable
20755,6.0,202205141900,6.0,517.0,1
20756,4.0,202205142000,4.0,551.0,1
20757,4.0,202205142100,4.0,516.0,1
20758,4.0,202205142200,4.0,439.0,1
20759,6.0,202205142300,6.0,372.0,2
20760,11.0,202205150000,11.0,328.0,3
20761,21.0,202205150100,21.0,316.0,7
20762,25.0,202205150200,25.0,321.0,8
20763,24.0,202205150300,24.0,311.0,8
20764,24.0,202205150400,24.0,337.0,7
20765,18.0,202205150500,18.0,390.0,5
20766,26.0,202205150600,26.0,491.0,5
20767,23.0,202205150700,23.0,565.0,4
20768,24.0,202205150800,24.0,609.0,4
20769,22.0,202205150900,22.0,621.0,4
20770,25.0,202205151000,25.0,624.0,4
20771,20.0,202205151100,20.0,613.0,3
20772,15.0,202205151200,15.0,592.0,3
20773,15.0,202205151300,15.0,569.0,3
20774,15.0,202205151400,15.0,548.0,3
20775,15.0,202205151500,15.0,534.0,3
20776,9.0,202205151600,9.0,530.0,2
20777,4.0,202205151700,4.0,566.0,1
20778,5.0,202205151800,5.0,640.0,1
20779,6.0,202205151900,6.0,631.0,1
20780,5.0,202205152000,5.0,591.0,1
20781,3.0,202205152100,3.0,521.0,1
20782,4.0,202205152200,4.0,418.0,1
20783,4.0,202205152300,4.0,343.0,1
20784,3.0,202205160000,3.0,297.0,1
20785,4.0,202205160100,4.0,278.0,1
20786,4.0,202205160200,4.0,285.0,1
20787,4.0,202205160300,4.0,293.0,1
20788,5.0,202205160400,5.0,321.0,2
20789,4.0,202205160500,4.0,354.0,1
20790,4.0,202205160600,4.0,396.0,1
20791,3.0,202205160700,3.0,428.0,1
20792,4.0,202205160800,4.0,441.0,1
20793,2.0,202205160900,2.0,442.0,0
20794,1.0,202205161000,1.0,441.0,0
20795,2.0,202205161100,2.0,445.0,0
20796,3.0,202205161200,3.0,488.0,1
20797,4.0,202205161300,4.0,485.0,1
20798,4.0,202205161400,4.0,467.0,1
20799,3.0,202205161500,3.0,450.0,1
20800,3.0,202205161600,3.0,445.0,1
20801,4.0,202205161700,4.0,475.0,1
20802,4.0,202205161800,4.0,534.0,1
20803,2.0,202205161900,2.0,522.0,0
20804,2.0,202205162000,2.0,554.0,0
20805,2.0,202205162100,2.0,507.0,0
20806,2.0,202205162200,2.0,410.0,0
20807,1.0,202205162300,1.0,333.0,0
20808,0.0,202205170000,0.0,332.0,0
20809,1.0,202205170100,1.0,333.0,0
20810,2.0,202205170200,2.0,334.0,1
20811,2.0,202205170300,2.0,334.0,1
20812,2.0,202205170400,2.0,334.0,1
20813,1.0,202205170500,1.0,345.0,0
20814,1.0,202205170600,1.0,383.0,0
20815,1.0,202205170700,1.0,415.0,0
20816,1.0,202205170800,1.0,432.0,0
20817,1.0,202205170900,1.0,441.0,0
20818,1.0,202205171000,1.0,441.0,0
20819,1.0,202205171100,1.0,446.0,0
20820,1.0,202205171200,1.0,475.0,0
20821,2.0,202205171300,2.0,469.0,0
20822,2.0,202205171400,2.0,456.0,0
20823,4.0,202205171500,4.0,438.0,1
20824,5.0,202205171600,5.0,432.0,1
20825,5.0,202205171700,5.0,457.0,1
20826,2.0,202205171800,2.0,511.0,0
20827,2.0,202205171900,2.0,502.0,0
20828,2.0,202205172000,2.0,545.0,0
20829,2.0,202205172100,2.0,504.0,0
20830,1.0,202205172200,1.0,405.0,0
20831,3.0,202205172300,3.0,331.0,1
20832,15.0,202205180000,15.0,354.0,4
20833,18.0,202205180100,18.0,346.0,5
20834,17.0,202205180200,17.0,349.0,5
20835,18.0,202205180300,18.0,356.0,5
20836,23.0,202205180400,23.0,391.0,6
20837,31.0,202205180500,31.0,373.0,8
20838,33.0,202205180600,33.0,414.0,8
20839,34.0,202205180700,34.0,449.0,8
20840,34.0,202205180800,34.0,466.0,7
20841,33.0,202205180900,33.0,471.0,7
20842,31.0,202205181000,31.0,469.0,7
20843,29.0,202205181100,29.0,473.0,6
20844,28.0,202205181200,28.0,520.0,5
20845,26.0,202205181300,26.0,515.0,5
20846,25.0,202205181400,25.0,482.0,5
20847,28.0,202205181500,28.0,464.0,6
20848,30.0,202205181600,30.0,461.0,7
20849,26.0,202205181700,26.0,487.0,5
20850,24.0,202205181800,24.0,543.0,4
20851,25.0,202205181900,25.0,536.0,5
20852,31.0,202205182000,31.0,585.0,5
20853,27.0,202205182100,27.0,530.0,5
20854,11.0,202205182200,11.0,415.0,3
20855,12.0,202205182300,12.0,338.0,4
20856,14.0,202205190000,14.0,352.0,4
20857,9.0,202205190100,9.0,335.0,3
20858,6.0,202205190200,6.0,333.0,2
20859,4.0,202205190300,4.0,338.0,1
20860,4.0,202205190400,4.0,367.0,1
20861,1.0,202205190500,1.0,339.0,0
20862,1.0,202205190600,1.0,381.0,0
20863,1.0,202205190700,1.0,415.0,0
20864,1.0,202205190800,1.0,435.0,0
20865,1.0,202205190900,1.0,442.0,0
20866,1.0,202205191000,1.0,447.0,0
20867,2.0,202205191100,2.0,456.0,0
20868,2.0,202205191200,2.0,492.0,0
20869,2.0,202205191300,2.0,494.0,0
20870,2.0,202205191400,2.0,484.0,0
20871,1.0,202205191500,1.0,474.0,0
20872,2.0,202205191600,2.0,468.0,0
20873,2.0,202205191700,2.0,482.0,0
20874,2.0,202205191800,2.0,521.0,0
20875,1.0,202205191900,1.0,509.0,0
20876,1.0,202205192000,1.0,558.0,0
20877,1.0,202205192100,1.0,511.0,0
20878,3.0,202205192200,3.0,419.0,1
20879,1.0,202205192300,1.0,340.0,0
20880,1.0,202205200000,1.0,356.0,0
20881,2.0,202205200100,2.0,340.0,1
20882,3.0,202205200200,3.0,349.0,1
20883,2.0,202205200300,2.0,354.0,1
20884,3.0,202205200400,3.0,384.0,1
20885,1.0,202205200500,1.0,364.0,0
20886,1.0,202205200600,1.0,411.0,0
20887,2.0,202205200700,2.0,447.0,0
20888,2.0,202205200800,2.0,466.0,0
20889,3.0,202205200900,3.0,474.0,1
20890,4.0,202205201000,4.0,476.0,1
20891,4.0,202205201100,4.0,466.0,1
20892,5.0,202205201200,5.0,467.0,1
20893,5.0,202205201300,5.0,459.0,1
20894,6.0,202205201400,6.0,453.0,1
20895,4.0,202205201500,4.0,445.0,1
20896,4.0,202205201600,4.0,438.0,1
20897,5.0,202205201700,5.0,459.0,1
20898,6.0,202205201800,6.0,502.0,1
20899,4.0,202205201900,4.0,486.0,1
20900,1.0,202205202000,1.0,527.0,0
20901,2.0,202205202100,2.0,491.0,0
20902,3.0,202205202200,3.0,419.0,1
20903,1.0,202205202300,1.0,340.0,0
20904,1.0,202205210000,1.0,356.0,0
20905,2.0,202205210100,2.0,340.0,1
20906,3.0,202205210200,3.0,349.0,1
20907,2.0,202205210300,2.0,354.0,1
20908,3.0,202205210400,3.0,384.0,1
20909,1.0,202205210500,1.0,364.0,0
20910,1.0,202205210600,1.0,411.0,0
20911,2.0,202205210700,2.0,447.0,0
20912,2.0,202205210800,2.0,466.0,0
20913,3.0,202205210900,3.0,474.0,1
20914,4.0,202205211000,4.0,476.0,1
20915,4.0,202205211100,4.0,466.0,1
20916,5.0,202205211200,5.0,467.0,1
20917,5.0,202205211300,5.0,459.0,1
20918,6.0,202205211400,6.0,453.0,1
20919,4.0,202205211500,4.0,445.0,1
20920,4.0,202205211600,4.0,438.0,1
20921,5.0,202205211700,5.0,459.0,1
20922,6.0,202205211800,6.0,502.0,1
20923,4.0,202205211900,4.0,486.0,1
20924,1.0,202205212000,1.0,527.0,0
20925,2.0,202205212100,2.0,491.0,0
20926,8.0,202205212200,8.0,424.0,2
20927,12.0,202205212300,12.0,359.0,3
20928,15.0,202205220000,15.0,347.0,4
20929,19.0,202205220100,19.0,351.0,5
20930,21.0,202205220200,21.0,353.0,6
20931,29.0,202205220300,29.0,361.0,8
20932,28.0,202205220400,28.0,360.0,8
20933,27.0,202205220500,27.0,384.0,7
20934,33.0,202205220600,33.0,467.0,7
20935,30.0,202205220700,30.0,548.0,5
20936,34.0,202205220800,34.0,594.0,6
20937,34.0,202205220900,34.0,611.0,6
20938,33.0,202205221000,33.0,613.0,5
20939,28.0,202205221100,28.0,605.0,5
20940,29.0,202205221200,29.0,589.0,5
20941,31.0,202205221300,31.0,559.0,6
20942,28.0,202205221400,28.0,523.0,5
20943,25.0,202205221500,25.0,501.0,5
20944,30.0,202205221600,30.0,498.0,6
20945,30.0,202205221700,30.0,520.0,6
20946,30.0,202205221800,30.0,591.0,5
20947,25.0,202205221900,25.0,590.0,4
20948,20.0,202205222000,20.0,553.0,4
20949,13.0,202205222100,13.0,486.0,3
20950,11.0,202205222200,11.0,395.0,3
20951,11.0,202205222300,11.0,343.0,3
20952,11.0,202205230000,11.0,343.0,3
20953,14.0,202205230100,14.0,346.0,4
20954,11.0,202205230200,11.0,343.0,3
20955,12.0,202205230300,12.0,345.0,3
20956,9.0,202205230400,9.0,371.0,2
20957,5.0,202205230500,5.0,361.0,1
20958,4.0,202205230600,4.0,404.0,1
20959,4.0,202205230700,4.0,432.0,1
20960,21.0,202205230800,21.0,466.0,5
20961,34.0,202205230900,34.0,492.0,7
20962,35.0,202205231000,35.0,498.0,7
20963,30.0,202205231100,30.0,498.0,6
20964,33.0,202205231200,33.0,503.0,7
20965,30.0,202205231300,30.0,498.0,6
20966,20.0,202205231400,20.0,480.0,4
20967,10.0,202205231500,10.0,462.0,2
20968,27.0,202205231600,27.0,467.0,6
20969,25.0,202205231700,25.0,474.0,5
20970,23.0,202205231800,23.0,525.0,4
20971,23.0,202205231900,23.0,516.0,4
20972,17.0,202205232000,17.0,551.0,3
20973,19.0,202205232100,19.0,507.0,4
20974,4.0,202205232200,4.0,374.0,1
20975,2.0,202205232300,2.0,294.0,1
20976,3.0,202205240000,3.0,285.0,1
20977,2.0,202205240100,2.0,284.0,1
20978,2.0,202205240200,2.0,284.0,1
20979,1.0,202205240300,1.0,283.0,0
20980,1.0,202205240400,1.0,283.0,0
20981,1.0,202205240500,1.0,283.0,0
20982,1.0,202205240600,1.0,283.0,0
20983,1.0,202205240700,1.0,334.0,0
20984,1.0,202205240800,1.0,368.0,0
20985,2.0,202205240900,2.0,381.0,1
20986,2.0,202205241000,2.0,385.0,1
20987,3.0,202205241100,3.0,399.0,1
20988,4.0,202205241200,4.0,483.0,1
20989,4.0,202205241300,4.0,461.0,1
20990,5.0,202205241400,5.0,406.0,1
20991,7.0,202205241500,7.0,389.0,2
20992,6.0,202205241600,6.0,384.0,2
20993,7.0,202205241700,7.0,403.0,2
20994,6.0,202205241800,6.0,473.0,1
20995,5.0,202205241900,5.0,489.0,1
20996,4.0,202205242000,4.0,528.0,1
20997,3.0,202205242100,3.0,481.0,1
20998,6.0,202205242200,6.0,389.0,2
20999,1.0,202205242300,1.0,333.0,0
21000,5.0,202205250000,5.0,337.0,1
21001,2.0,202205250100,2.0,334.0,1
21002,4.0,202205250200,4.0,336.0,1
21003,2.0,202205250300,2.0,334.0,1
21004,1.0,202205250400,1.0,333.0,0
21005,0.0,202205250500,0.0,332.0,0
21006,0.0,202205250600,0.0,352.0,0
21007,0.0,202205250700,0.0,385.0,0
21008,1.0,202205250800,1.0,404.0,0
21009,2.0,202205250900,2.0,412.0,0
21010,3.0,202205251000,3.0,417.0,1
21011,2.0,202205251100,2.0,429.0,0
21012,2.0,202205251200,2.0,452.0,0
21013,4.0,202205251300,4.0,456.0,1
21014,5.0,202205251400,5.0,450.0,1
21015,6.0,202205251500,6.0,430.0,1
21016,6.0,202205251600,6.0,420.0,1
21017,6.0,202205251700,6.0,428.0,1
21018,4.0,202205251800,4.0,487.0,1
21019,4.0,202205251900,4.0,499.0,1
21020,3.0,202205252000,3.0,534.0,1
21021,2.0,202205252100,2.0,485.0,0
21022,1.0,202205252200,1.0,391.0,0
21023,1.0,202205252300,1.0,333.0,0
21024,2.0,202205260000,2.0,334.0,1
21025,3.0,202205260100,3.0,335.0,1
21026,2.0,202205260200,2.0,334.0,1
21027,2.0,202205260300,2.0,334.0,1
21028,5.0,202205260400,5.0,353.0,1
21029,6.0,202205260500,6.0,338.0,2
21030,5.0,202205260600,5.0,367.0,1
21031,3.0,202205260700,3.0,397.0,1
21032,8.0,202205260800,8.0,420.0,2
21033,14.0,202205260900,14.0,439.0,3
21034,18.0,202205261000,18.0,450.0,4
21035,25.0,202205261100,25.0,471.0,5
21036,32.0,202205261200,32.0,490.0,7
21037,33.0,202205261300,33.0,492.0,7
21038,34.0,202205261400,34.0,488.0,7
21039,33.0,202205261500,33.0,476.0,7
21040,11.0,202205261600,11.0,450.0,2
21041,1.0,202205261700,1.0,451.0,0
21042,2.0,202205261800,2.0,484.0,0
21043,4.0,202205261900,4.0,482.0,1
21044,1.0,202205262000,1.0,516.0,0
21045,1.0,202205262100,1.0,475.0,0
21046,0.0,202205262200,0.0,382.0,0
21047,0.0,202205262300,0.0,332.0,0
21048,0.0,202205270000,0.0,332.0,0
21049,0.0,202205270100,0.0,332.0,0
21050,0.0,202205270200,0.0,332.0,0
21051,0.0,202205270300,0.0,332.0,0
21052,0.0,202205270400,0.0,353.0,0
21053,0.0,202205270500,0.0,332.0,0
21054,0.0,202205270600,0.0,367.0,0
21055,0.0,202205270700,0.0,405.0,0
21056,0.0,202205270800,0.0,422.0,0
21057,0.0,202205270900,0.0,431.0,0
21058,0.0,202205271000,0.0,436.0,0
21059,0.0,202205271100,0.0,435.0,0
21060,0.0,202205271200,0.0,485.0,0
21061,0.0,202205271300,0.0,475.0,0
21062,0.0,202205271400,0.0,440.0,0
21063,0.0,202205271500,0.0,421.0,0
21064,0.0,202205271600,0.0,413.0,0
21065,0.0,202205271700,0.0,428.0,0
21066,0.0,202205271800,0.0,479.0,0
21067,0.0,202205271900,0.0,480.0,0
21068,0.0,202205272000,0.0,513.0,0
21069,0.0,202205272100,0.0,475.0,0
21070,5.0,202205272200,5.0,398.0,1
21071,8.0,202205272300,8.0,340.0,2
21072,3.0,202205280000,3.0,335.0,1
21073,11.0,202205280100,11.0,343.0,3
21074,6.0,202205280200,6.0,338.0,2
21075,8.0,202205280300,8.0,340.0,2
21076,3.0,202205280400,3.0,345.0,1
21077,6.0,202205280500,6.0,338.0,2
21078,2.0,202205280600,2.0,367.0,1
21079,1.0,202205280700,1.0,418.0,0
21080,2.0,202205280800,2.0,449.0,0
21081,3.0,202205280900,3.0,461.0,1
21082,3.0,202205281000,3.0,464.0,1
21083,4.0,202205281100,4.0,476.0,1
21084,6.0,202205281200,6.0,522.0,1
21085,8.0,202205281300,8.0,513.0,2
21086,11.0,202205281400,11.0,469.0,2
21087,11.0,202205281500,11.0,443.0,2
21088,31.0,202205281600,31.0,453.0,7
21089,26.0,202205281700,26.0,466.0,6
21090,22.0,202205281800,22.0,518.0,4
21091,27.0,202205281900,27.0,519.0,5
21092,31.0,202205282000,31.0,541.0,6
21093,32.0,202205282100,32.0,505.0,6
21094,33.0,202205282200,33.0,431.0,8
21095,27.0,202205282300,27.0,359.0,8
21096,32.0,202205290000,32.0,366.0,9
21097,33.0,202205290100,33.0,365.0,9
21098,33.0,202205290200,33.0,365.0,9
21099,28.0,202205290300,28.0,360.0,8
21100,23.0,202205290400,23.0,355.0,6
21101,13.0,202205290500,13.0,345.0,4
21102,7.0,202205290600,7.0,410.0,2
21103,5.0,202205290700,5.0,487.0,1
21104,5.0,202205290800,5.0,543.0,1
21105,8.0,202205290900,8.0,572.0,1
21106,12.0,202205291000,12.0,615.0,2
21107,16.0,202205291100,16.0,615.0,3
21108,7.0,202205291200,7.0,588.0,1
21109,12.0,202205291300,12.0,564.0,2
21110,12.0,202205291400,12.0,537.0,2
21111,12.0,202205291500,12.0,522.0,2
21112,13.0,202205291600,13.0,517.0,3
21113,5.0,202205291700,5.0,526.0,1
21114,5.0,202205291800,5.0,589.0,1
21115,6.0,202205291900,6.0,591.0,1
21116,16.0,202205292000,16.0,570.0,3
21117,6.0,202205292100,6.0,486.0,1
21118,18.0,202205292200,18.0,409.0,4
21119,23.0,202205292300,23.0,355.0,6
21120,27.0,202205300000,27.0,365.0,7
21121,28.0,202205300100,28.0,360.0,8
21122,25.0,202205300200,25.0,357.0,7
21123,25.0,202205300300,25.0,358.0,7
21124,27.0,202205300400,27.0,391.0,7
21125,25.0,202205300500,25.0,367.0,7
21126,25.0,202205300600,25.0,412.0,6
21127,24.0,202205300700,24.0,448.0,5
21128,26.0,202205300800,26.0,467.0,6
21129,21.0,202205300900,21.0,469.0,4
21130,17.0,202205301000,17.0,465.0,4
21131,17.0,202205301100,17.0,470.0,4
21132,14.0,202205301200,14.0,498.0,3
21133,12.0,202205301300,12.0,491.0,2
21134,9.0,202205301400,9.0,473.0,2
21135,2.0,202205301500,2.0,450.0,0
21136,1.0,202205301600,1.0,445.0,0
21137,1.0,202205301700,1.0,469.0,0
21138,3.0,202205301800,3.0,508.0,1
21139,3.0,202205301900,3.0,496.0,1
21140,1.0,202205302000,1.0,535.0,0
21141,1.0,202205302100,1.0,497.0,0
21142,1.0,202205302200,1.0,387.0,0
21143,2.0,202205302300,2.0,333.0,1
21144,3.0,202205310000,3.0,343.0,1
21145,9.0,202205310100,9.0,340.0,3
21146,19.0,202205310200,19.0,354.0,5
21147,21.0,202205310300,21.0,359.0,6
21148,21.0,202205310400,21.0,392.0,5
21149,20.0,202205310500,20.0,365.0,5
21150,25.0,202205310600,25.0,412.0,6
21151,25.0,202205310700,25.0,449.0,6
21152,31.0,202205310800,31.0,478.0,6
21153,35.0,202205310900,35.0,495.0,7
21154,34.0,202205311000,34.0,499.0,7
21155,35.0,202205311100,35.0,505.0,7
21156,34.0,202205311200,34.0,507.0,7
21157,33.0,202205311300,33.0,507.0,7
21158,32.0,202205311400,32.0,498.0,6
21159,23.0,202205311500,23.0,472.0,5
21160,33.0,202205311600,33.0,463.0,7
21161,31.0,202205311700,31.0,451.0,7
21162,7.0,202205311800,7.0,460.0,2
21163,3.0,202205311900,3.0,440.0,1
21164,6.0,202205312000,6.0,490.0,1
21165,6.0,202205312100,6.0,442.0,1
21166,1.0,202205312200,1.0,327.0,0
21167,4.0,202205312300,4.0,258.0,2
21168,5.0,202206010000,5.0,220.0,2
21169,3.0,202206010100,3.0,201.0,1
21170,0.0,202206010200,0.0,206.0,0
21171,5.0,202206010300,5.0,217.0,2
21172,8.0,202206010400,8.0,251.0,3
21173,3.0,202206010500,3.0,280.0,1
21174,2.0,202206010600,2.0,316.0,1
21175,3.0,202206010700,3.0,345.0,1
21176,3.0,202206010800,3.0,356.0,1
21177,7.0,202206010900,7.0,367.0,2
21178,13.0,202206011000,13.0,373.0,3
21179,18.0,202206011100,18.0,387.0,5
21180,22.0,202206011200,22.0,437.0,5
21181,25.0,202206011300,25.0,443.0,6
21182,13.0,202206011400,13.0,391.0,3
21183,9.0,202206011500,9.0,366.0,2
21184,17.0,202206011600,17.0,366.0,5
21185,19.0,202206011700,19.0,389.0,5
21186,6.0,202206011800,6.0,439.0,1
21187,4.0,202206011900,4.0,436.0,1
21188,3.0,202206012000,3.0,486.0,1
21189,2.0,202206012100,2.0,439.0,0
21190,1.0,202206012200,1.0,336.0,0
21191,1.0,202206012300,1.0,250.0,0
21192,4.0,202206020000,4.0,208.0,2
21193,2.0,202206020100,2.0,197.0,1
21194,12.0,202206020200,12.0,207.0,6
21195,14.0,202206020300,14.0,213.0,7
21196,17.0,202206020400,17.0,247.0,7
21197,6.0,202206020500,6.0,269.0,2
21198,7.0,202206020600,7.0,304.0,2
21199,12.0,202206020700,12.0,335.0,4
21200,13.0,202206020800,13.0,349.0,4
21201,17.0,202206020900,17.0,359.0,5
21202,21.0,202206021000,21.0,365.0,6
21203,23.0,202206021100,23.0,374.0,6
21204,27.0,202206021200,27.0,457.0,6
21205,29.0,202206021300,29.0,447.0,6
21206,23.0,202206021400,23.0,392.0,6
21207,15.0,202206021500,15.0,368.0,4
21208,19.0,202206021600,19.0,364.0,5
21209,13.0,202206021700,13.0,376.0,3
21210,13.0,202206021800,13.0,432.0,3
21211,4.0,202206021900,4.0,437.0,1
21212,2.0,202206022000,2.0,469.0,0
21213,3.0,202206022100,3.0,426.0,1
21214,2.0,202206022200,2.0,314.0,1
21215,3.0,202206022300,3.0,241.0,1
21216,11.0,202206030000,11.0,207.0,5
21217,23.0,202206030100,23.0,218.0,11
21218,23.0,202206030200,23.0,218.0,11
21219,26.0,202206030300,26.0,221.0,12
21220,27.0,202206030400,27.0,229.0,12
21221,25.0,202206030500,25.0,261.0,10
21222,24.0,202206030600,24.0,311.0,8
21223,27.0,202206030700,27.0,362.0,7
21224,22.0,202206030800,22.0,385.0,6
21225,18.0,202206030900,18.0,396.0,5
21226,12.0,202206031000,12.0,403.0,3
21227,6.0,202206031100,6.0,399.0,2
21228,6.0,202206031200,6.0,443.0,1
21229,2.0,202206031300,2.0,435.0,0
21230,0.0,202206031400,0.0,376.0,0
21231,1.0,202206031500,1.0,357.0,0
21232,0.0,202206031600,0.0,345.0,0
21233,2.0,202206031700,2.0,359.0,1
21234,15.0,202206031800,15.0,415.0,4
21235,1.0,202206031900,1.0,406.0,0
21236,1.0,202206032000,1.0,432.0,0
21237,3.0,202206032100,3.0,397.0,1
21238,7.0,202206032200,7.0,333.0,2
21239,7.0,202206032300,7.0,253.0,3
21240,6.0,202206040000,6.0,206.0,3
21241,7.0,202206040100,7.0,225.0,3
21242,16.0,202206040200,16.0,247.0,6
21243,19.0,202206040300,19.0,265.0,7
21244,18.0,202206040400,18.0,279.0,6
21245,5.0,202206040500,5.0,260.0,2
21246,8.0,202206040600,8.0,305.0,3
21247,3.0,202206040700,3.0,347.0,1
21248,3.0,202206040800,3.0,369.0,1
21249,1.0,202206040900,1.0,380.0,0
21250,1.0,202206041000,1.0,384.0,0
21251,1.0,202206041100,1.0,394.0,0
21252,8.0,202206041200,8.0,459.0,2
21253,15.0,202206041300,15.0,458.0,3
21254,16.0,202206041400,16.0,398.0,4
21255,9.0,202206041500,9.0,364.0,2
21256,22.0,202206041600,22.0,372.0,6
21257,17.0,202206041700,17.0,369.0,5
21258,10.0,202206041800,10.0,410.0,2
21259,7.0,202206041900,7.0,417.0,2
21260,3.0,202206042000,3.0,438.0,1
21261,4.0,202206042100,4.0,402.0,1
21262,5.0,202206042200,5.0,328.0,2
21263,10.0,202206042300,10.0,255.0,4
21264,13.0,202206050000,13.0,214.0,6
21265,19.0,202206050100,19.0,243.0,8
21266,20.0,202206050200,20.0,260.0,8
21267,25.0,202206050300,25.0,277.0,9
21268,27.0,202206050400,27.0,294.0,9
21269,24.0,202206050500,24.0,298.0,8
21270,32.0,202206050600,32.0,379.0,8
21271,35.0,202206050700,35.0,451.0,8
21272,33.0,202206050800,33.0,497.0,7
21273,32.0,202206050900,32.0,518.0,6
21274,32.0,202206051000,32.0,524.0,6
21275,31.0,202206051100,31.0,528.0,6
21276,29.0,202206051200,29.0,514.0,6
21277,26.0,202206051300,26.0,479.0,5
21278,24.0,202206051400,24.0,447.0,5
21279,24.0,202206051500,24.0,433.0,6
21280,24.0,202206051600,24.0,433.0,6
21281,20.0,202206051700,20.0,442.0,5
21282,14.0,202206051800,14.0,490.0,3
21283,16.0,202206051900,16.0,502.0,3
21284,14.0,202206052000,14.0,465.0,3
21285,27.0,202206052100,27.0,413.0,7
21286,17.0,202206052200,17.0,316.0,5
21287,15.0,202206052300,15.0,296.0,5
21288,23.0,202206060000,23.0,304.0,8
21289,21.0,202206060100,21.0,302.0,7
21290,21.0,202206060200,21.0,302.0,7
21291,24.0,202206060300,24.0,305.0,8
21292,20.0,202206060400,20.0,301.0,7
21293,11.0,202206060500,11.0,292.0,4
21294,30.0,202206060600,30.0,313.0,10
21295,35.0,202206060700,35.0,350.0,10
21296,35.0,202206060800,35.0,369.0,9
21297,35.0,202206060900,35.0,378.0,9
21298,33.0,202206061000,33.0,383.0,9
21299,32.0,202206061100,32.0,388.0,8
21300,32.0,202206061200,32.0,439.0,7
21301,32.0,202206061300,32.0,434.0,7
21302,18.0,202206061400,18.0,388.0,5
21303,23.0,202206061500,23.0,381.0,6
21304,10.0,202206061600,10.0,362.0,3
21305,2.0,202206061700,2.0,371.0,1
21306,12.0,202206061800,12.0,417.0,3
21307,3.0,202206061900,3.0,408.0,1
21308,0.0,202206062000,0.0,436.0,0
21309,1.0,202206062100,1.0,393.0,0
21310,21.0,202206062200,21.0,321.0,7
21311,22.0,202206062300,22.0,300.0,7
21312,31.0,202206070000,31.0,309.0,10
21313,33.0,202206070100,33.0,311.0,11
21314,34.0,202206070200,34.0,312.0,11
21315,31.0,202206070300,31.0,309.0,10
21316,24.0,202206070400,24.0,302.0,8
21317,16.0,202206070500,16.0,294.0,5
21318,11.0,202206070600,11.0,298.0,4
21319,6.0,202206070700,6.0,327.0,2
21320,1.0,202206070800,1.0,341.0,0
21321,1.0,202206070900,1.0,349.0,0
21322,3.0,202206071000,3.0,352.0,1
21323,4.0,202206071100,4.0,365.0,1
21324,3.0,202206071200,3.0,437.0,1
21325,0.0,202206071300,0.0,420.0,0
21326,11.0,202206071400,11.0,378.0,3
21327,10.0,202206071500,10.0,362.0,3
21328,7.0,202206071600,7.0,360.0,2
21329,5.0,202206071700,5.0,362.0,1
21330,8.0,202206071800,8.0,408.0,2
21331,6.0,202206071900,6.0,418.0,1
21332,6.0,202206072000,6.0,455.0,1
21333,5.0,202206072100,5.0,411.0,1
21334,5.0,202206072200,5.0,387.0,1
21335,3.0,202206072300,3.0,366.0,1
21336,2.0,202206080000,2.0,350.0,1
21337,1.0,202206080100,1.0,349.0,0
21338,2.0,202206080200,2.0,350.0,1
21339,1.0,202206080300,1.0,349.0,0
21340,1.0,202206080400,1.0,349.0,0
21341,2.0,202206080500,2.0,350.0,1
21342,4.0,202206080600,4.0,358.0,1
21343,5.0,202206080700,5.0,393.0,1
21344,4.0,202206080800,4.0,410.0,1
21345,5.0,202206080900,5.0,428.0,1
21346,6.0,202206081000,6.0,429.0,1
21347,6.0,202206081100,6.0,434.0,1
21348,8.0,202206081200,8.0,498.0,2
21349,10.0,202206081300,10.0,496.0,2
21350,11.0,202206081400,11.0,451.0,2
21351,10.0,202206081500,10.0,434.0,2
21352,13.0,202206081600,13.0,436.0,3
21353,12.0,202206081700,12.0,440.0,3
21354,9.0,202206081800,9.0,482.0,2
21355,7.0,202206081900,7.0,489.0,1
21356,5.0,202206082000,5.0,521.0,1
21357,2.0,202206082100,2.0,472.0,0
21358,2.0,202206082200,2.0,309.0,1
21359,1.0,202206082300,1.0,291.0,0
21360,2.0,202206090000,2.0,279.0,1
21361,2.0,202206090100,2.0,279.0,1
21362,1.0,202206090200,1.0,278.0,0
21363,2.0,202206090300,2.0,279.0,1
21364,2.0,202206090400,2.0,279.0,1
21365,2.0,202206090500,2.0,279.0,1
21366,1.0,202206090600,1.0,287.0,0
21367,2.0,202206090700,2.0,316.0,1
21368,3.0,202206090800,3.0,335.0,1
21369,5.0,202206090900,5.0,345.0,1
21370,6.0,202206091000,6.0,351.0,2
21371,8.0,202206091100,8.0,361.0,2
21372,9.0,202206091200,9.0,413.0,2
21373,10.0,202206091300,10.0,419.0,2
21374,11.0,202206091400,11.0,372.0,3
21375,11.0,202206091500,11.0,351.0,3
21376,11.0,202206091600,11.0,344.0,3
21377,12.0,202206091700,12.0,356.0,3
21378,5.0,202206091800,5.0,391.0,1
21379,5.0,202206091900,5.0,402.0,1
21380,5.0,202206092000,5.0,438.0,1
21381,3.0,202206092100,3.0,400.0,1
21382,1.0,202206092200,1.0,382.0,0
21383,1.0,202206092300,1.0,366.0,0
21384,1.0,202206100000,1.0,348.0,0
21385,1.0,202206100100,1.0,348.0,0
21386,1.0,202206100200,1.0,348.0,0
21387,2.0,202206100300,2.0,349.0,1
21388,3.0,202206100400,3.0,350.0,1
21389,1.0,202206100500,1.0,348.0,0
